Time stamp(ms),Ax,Ay,Az,Gx,Gy,Gz,pitch,roll
10032,,,,,,,,
10032,,,,,,,,
10032,,,,,,,,
10035,,,,,,,,
10035,,,,,,,,
10035,,,,,,,,
10042,,,,,,,,
10042,,,,,,,,
10042,,,,,,,,
10045,,,,,,,,
10045,,,,,,,,
10045,,,,,,,,
10052,,,,,,,,
10052,,,,,,,,
10052,,,,,,,,
10055,,,,,,,,
10055,,,,,,,,
10055,,,,,,,,
10062,,,,,,,,
10062,,,,,,,,
10062,,,,,,,,
10065,,,,,,,,
10065,,,,,,,,
10065,,,,,,,,
10072,,,,,,,,
10072,,,,,,,,
10072,,,,,,,,
10075,,,,,,,,
10075,,,,,,,,
10075,,,,,,,,
10082,,,,,,,,
10082,,,,,,,,
10082,,,,,,,,
10085,,,,,,,,
10085,,,,,,,,
10085,,,,,,,,
10092,,,,,,,,
10092,,,,,,,,
10092,,,,,,,,
10095,,,,,,,,
10095,,,,,,,,
10095,,,,,,,,
10102,,,,,,,,
10102,,,,,,,,
10102,,,,,,,,
10105,,,,,,,,
10105,,,,,,,,
10105,,,,,,,,
10112,,,,,,,,
10112,,,,,,,,
10112,,,,,,,,
10115,,,,,,,,
10115,,,,,,,,
10115,,,,,,,,
10122,,,,,,,,
10122,,,,,,,,
10122,,,,,,,,
10125,,,,,,,,
10125,,,,,,,,
10125,,,,,,,,
10132,,,,,,,,
10132,,,,,,,,
10132,,,,,,,,
10135,,,,,,,,
10135,,,,,,,,
10135,,,,,,,,
10142,,,,,,,,
10142,,,,,,,,
10142,,,,,,,,
10145,,,,,,,,
10145,,,,,,,,
10145,,,,,,,,
10152,,,,,,,,
10152,,,,,,,,
10152,,,,,,,,
10155,,,,,,,,
10155,,,,,,,,
10155,,,,,,,,
10162,,,,,,,,
10162,,,,,,,,
10162,,,,,,,,
10165,,,,,,,,
10165,,,,,,,,
10165,,,,,,,,
10172,,,,,,,,
10172,,,,,,,,
10172,,,,,,,,
10175,,,,,,,,
10175,,,,,,,,
10175,,,,,,,,
10182,,,,,,,,
10182,,,,,,,,
10182,,,,,,,,
10185,,,,,,,,
10185,,,,,,,,
10185,,,,,,,,
10192,,,,,,,,
10192,,,,,,,,
10192,,,,,,,,
10195,,,,,,,,
10195,,,,,,,,
10195,,,,,,,,
10202,,,,,,,,
10202,,,,,,,,
10202,,,,,,,,
10205,,,,,,,,
10205,,,,,,,,
10205,,,,,,,,
10212,,,,,,,,
10212,,,,,,,,
10212,,,,,,,,
10215,,,,,,,,
10215,,,,,,,,
10215,,,,,,,,
10222,,,,,,,,
10222,,,,,,,,
10222,,,,,,,,
10225,,,,,,,,
10225,,,,,,,,
10225,,,,,,,,
10232,,,,,,,,
10232,,,,,,,,
10232,,,,,,,,
10235,,,,,,,,
10235,,,,,,,,
10235,,,,,,,,
10242,,,,,,,,
10242,,,,,,,,
10242,,,,,,,,
10245,,,,,,,,
10245,,,,,,,,
10245,,,,,,,,
10252,,,,,,,,
10252,,,,,,,,
10252,,,,,,,,
10255,,,,,,,,
10255,,,,,,,,
10255,,,,,,,,
10262,,,,,,,,
10262,,,,,,,,
10262,,,,,,,,
10265,,,,,,,,
10265,,,,,,,,
10265,,,,,,,,
10272,,,,,,,,
10272,,,,,,,,
10272,,,,,,,,
10275,,,,,,,,
10275,,,,,,,,
10275,,,,,,,,
10282,,,,,,,,
10282,,,,,,,,
10282,,,,,,,,
10285,,,,,,,,
10285,,,,,,,,
10285,,,,,,,,
10292,,,,,,,,
10292,,,,,,,,
10292,,,,,,,,
10295,,,,,,,,
10295,,,,,,,,
10295,,,,,,,,
10302,,,,,,,,
10302,,,,,,,,
10302,,,,,,,,
10305,,,,,,,,
10305,,,,,,,,
10305,,,,,,,,
10312,,,,,,,,
10312,,,,,,,,
10312,,,,,,,,
10315,,,,,,,,
10315,,,,,,,,
10315,,,,,,,,
10322,,,,,,,,
10322,,,,,,,,
10322,,,,,,,,
10325,,,,,,,,
10325,,,,,,,,
10325,,,,,,,,
10332,,,,,,,,
10332,,,,,,,,
10332,,,,,,,,
10335,,,,,,,,
10335,,,,,,,,
10335,,,,,,,,
10342,,,,,,,,
10342,,,,,,,,
10342,,,,,,,,
10345,,,,,,,,
10345,,,,,,,,
10345,,,,,,,,
10352,,,,,,,,
10352,,,,,,,,
10352,,,,,,,,
10355,,,,,,,,
10355,,,,,,,,
10355,,,,,,,,
10362,,,,,,,,
10362,,,,,,,,
10362,,,,,,,,
10365,,,,,,,,
10365,,,,,,,,
10365,,,,,,,,
10372,,,,,,,,
10372,,,,,,,,
10372,,,,,,,,
10375,,,,,,,,
10375,,,,,,,,
10375,,,,,,,,
10382,,,,,,,,
10382,,,,,,,,
10382,,,,,,,,
10385,,,,,,,,
10385,,,,,,,,
10385,,,,,,,,
10392,,,,,,,,
10392,,,,,,,,
10392,,,,,,,,
10395,,,,,,,,
10395,,,,,,,,
10395,,,,,,,,
10402,,,,,,,,
10402,,,,,,,,
10402,,,,,,,,
10405,,,,,,,,
10405,,,,,,,,
10405,,,,,,,,
10412,,,,,,,,
10412,,,,,,,,
10412,,,,,,,,
10415,,,,,,,,
10415,,,,,,,,
10415,,,,,,,,
10422,,,,,,,,
10422,,,,,,,,
10422,,,,,,,,
10425,,,,,,,,
10425,,,,,,,,
10425,,,,,,,,
10432,,,,,,,,
10432,,,,,,,,
10432,,,,,,,,
10435,,,,,,,,
10435,,,,,,,,
10435,,,,,,,,
10442,,,,,,,,
10442,,,,,,,,
10442,,,,,,,,
10445,,,,,,,,
10445,,,,,,,,
10445,,,,,,,,
10452,,,,,,,,
10452,,,,,,,,
10452,,,,,,,,
10455,,,,,,,,
10455,,,,,,,,
10455,,,,,,,,
10462,,,,,,,,
10462,,,,,,,,
10462,,,,,,,,
10465,,,,,,,,
10465,,,,,,,,
10465,,,,,,,,
10472,,,,,,,,
10472,,,,,,,,
10472,,,,,,,,
10475,,,,,,,,
10475,,,,,,,,
10475,,,,,,,,
10482,,,,,,,,
10482,,,,,,,,
10482,,,,,,,,
10485,,,,,,,,
10485,,,,,,,,
10485,,,,,,,,
10492,,,,,,,,
10492,,,,,,,,
10492,,,,,,,,
10495,,,,,,,,
10495,,,,,,,,
10495,,,,,,,,
10502,,,,,,,,
10502,,,,,,,,
10502,,,,,,,,
10505,,,,,,,,
10505,,,,,,,,
10505,,,,,,,,
10512,,,,,,,,
10512,,,,,,,,
10512,,,,,,,,
10515,,,,,,,,
10515,,,,,,,,
10515,,,,,,,,
10522,,,,,,,,
10522,,,,,,,,
10522,,,,,,,,
10525,,,,,,,,
10525,,,,,,,,
10525,,,,,,,,
10532,,,,,,,,
10532,,,,,,,,
10532,,,,,,,,
10535,,,,,,,,
10535,,,,,,,,
10535,,,,,,,,
10542,,,,,,,,
10542,,,,,,,,
10542,,,,,,,,
10545,,,,,,,,
10545,,,,,,,,
10545,,,,,,,,
10552,,,,,,,,
10552,,,,,,,,
10552,,,,,,,,
10555,,,,,,,,
10555,,,,,,,,
10555,,,,,,,,
10562,,,,,,,,
10562,,,,,,,,
10562,,,,,,,,
10565,,,,,,,,
10565,,,,,,,,
10565,,,,,,,,
10572,,,,,,,,
10572,,,,,,,,
10572,,,,,,,,
10575,,,,,,,,
10575,,,,,,,,
10575,,,,,,,,
10582,,,,,,,,
10582,,,,,,,,
10582,,,,,,,,
10585,,,,,,,,
10585,,,,,,,,
10585,,,,,,,,
10592,,,,,,,,
10592,,,,,,,,
10592,,,,,,,,
10595,,,,,,,,
10595,,,,,,,,
10595,,,,,,,,
10602,,,,,,,,
10602,,,,,,,,
10602,,,,,,,,
10605,,,,,,,,
10605,,,,,,,,
10605,,,,,,,,
10612,,,,,,,,
10612,,,,,,,,
10612,,,,,,,,
10615,,,,,,,,
10615,,,,,,,,
10615,,,,,,,,
10622,,,,,,,,
10622,,,,,,,,
10622,,,,,,,,
10625,,,,,,,,
10625,,,,,,,,
10625,,,,,,,,
10632,,,,,,,,
10632,,,,,,,,
10632,,,,,,,,
10635,,,,,,,,
10635,,,,,,,,
10635,,,,,,,,
10642,,,,,,,,
10642,,,,,,,,
10642,,,,,,,,
10645,,,,,,,,
10645,,,,,,,,
10645,,,,,,,,
10652,,,,,,,,
10652,,,,,,,,
10652,,,,,,,,
10655,,,,,,,,
10655,,,,,,,,
10655,,,,,,,,
10662,,,,,,,,
10662,,,,,,,,
10662,,,,,,,,
10665,,,,,,,,
10665,,,,,,,,
10665,,,,,,,,
10672,,,,,,,,
10672,,,,,,,,
10672,,,,,,,,
10675,,,,,,,,
10675,,,,,,,,
10675,,,,,,,,
10682,,,,,,,,
10682,,,,,,,,
10682,,,,,,,,
10685,,,,,,,,
10685,,,,,,,,
10685,,,,,,,,
10692,,,,,,,,
10692,,,,,,,,
10692,,,,,,,,
10695,,,,,,,,
10695,,,,,,,,
10695,,,,,,,,
10702,,,,,,,,
10702,,,,,,,,
10702,,,,,,,,
10705,,,,,,,,
10705,,,,,,,,
10705,,,,,,,,
10712,,,,,,,,
10712,,,,,,,,
10712,,,,,,,,
10715,,,,,,,,
10715,,,,,,,,
10715,,,,,,,,
10722,,,,,,,,
10722,,,,,,,,
10722,,,,,,,,
10725,,,,,,,,
10725,,,,,,,,
10725,,,,,,,,
10732,,,,,,,,
10732,,,,,,,,
10732,,,,,,,,
10735,,,,,,,,
10735,,,,,,,,
10735,,,,,,,,
10742,,,,,,,,
10742,,,,,,,,
10742,,,,,,,,
10745,,,,,,,,
10745,,,,,,,,
10745,,,,,,,,
10752,,,,,,,,
10752,,,,,,,,
10752,,,,,,,,
10755,,,,,,,,
10755,,,,,,,,
10755,,,,,,,,
10762,,,,,,,,
10762,,,,,,,,
10762,,,,,,,,
10765,,,,,,,,
10765,,,,,,,,
10765,,,,,,,,
10772,,,,,,,,
10772,,,,,,,,
10772,,,,,,,,
10775,,,,,,,,
10775,,,,,,,,
10775,,,,,,,,
10782,,,,,,,,
10782,,,,,,,,
10782,,,,,,,,
10785,,,,,,,,
10785,,,,,,,,
10785,,,,,,,,
10792,,,,,,,,
10792,,,,,,,,
10792,,,,,,,,
10795,,,,,,,,
10795,,,,,,,,
10795,,,,,,,,
10802,,,,,,,,
10802,,,,,,,,
10802,,,,,,,,
10805,,,,,,,,
10805,,,,,,,,
10805,,,,,,,,
10812,,,,,,,,
10812,,,,,,,,
10812,,,,,,,,
10815,,,,,,,,
10815,,,,,,,,
10815,,,,,,,,
10822,,,,,,,,
10822,,,,,,,,
10822,,,,,,,,
10825,,,,,,,,
10825,,,,,,,,
10825,,,,,,,,
10832,,,,,,,,
10832,,,,,,,,
10832,,,,,,,,
10835,,,,,,,,
10835,,,,,,,,
10835,,,,,,,,
10842,,,,,,,,
10842,,,,,,,,
10842,,,,,,,,
10845,,,,,,,,
10845,,,,,,,,
10845,,,,,,,,
10852,,,,,,,,
10852,,,,,,,,
10852,,,,,,,,
10855,,,,,,,,
10855,,,,,,,,
10855,,,,,,,,
10862,,,,,,,,
10862,,,,,,,,
10862,,,,,,,,
10865,,,,,,,,
10865,,,,,,,,
10865,,,,,,,,
10872,,,,,,,,
10872,,,,,,,,
10872,,,,,,,,
10875,,,,,,,,
10875,,,,,,,,
10875,,,,,,,,
10882,,,,,,,,
10882,,,,,,,,
10882,,,,,,,,
10885,,,,,,,,
10885,,,,,,,,
10885,,,,,,,,
10892,,,,,,,,
10892,,,,,,,,
10892,,,,,,,,
10895,,,,,,,,
10895,,,,,,,,
10895,,,,,,,,
10902,,,,,,,,
10902,,,,,,,,
10902,,,,,,,,
10905,,,,,,,,
10905,,,,,,,,
10905,,,,,,,,
10912,,,,,,,,
10912,,,,,,,,
10912,,,,,,,,
10915,,,,,,,,
10915,,,,,,,,
10915,,,,,,,,
10922,,,,,,,,
10922,,,,,,,,
10922,,,,,,,,
10925,,,,,,,,
10925,,,,,,,,
10925,,,,,,,,
10932,,,,,,,,
10932,,,,,,,,
10932,,,,,,,,
10935,,,,,,,,
10935,,,,,,,,
10935,,,,,,,,
10942,,,,,,,,
10942,,,,,,,,
10942,,,,,,,,
10945,,,,,,,,
10945,,,,,,,,
10945,,,,,,,,
10952,,,,,,,,
10952,,,,,,,,
10952,,,,,,,,
10955,,,,,,,,
10955,,,,,,,,
10955,,,,,,,,
10962,,,,,,,,
10962,,,,,,,,
10962,,,,,,,,
10965,,,,,,,,
10965,,,,,,,,
10965,,,,,,,,
10972,,,,,,,,
10972,,,,,,,,
10972,,,,,,,,
10975,,,,,,,,
10975,,,,,,,,
10975,,,,,,,,
10982,,,,,,,,
10982,,,,,,,,
10982,,,,,,,,
10985,,,,,,,,
10985,,,,,,,,
10985,,,,,,,,
10992,,,,,,,,
10992,,,,,,,,
10992,,,,,,,,
10995,,,,,,,,
10995,,,,,,,,
10995,,,,,,,,
11002,,,,,,,,
11002,,,,,,,,
11002,,,,,,,,
11005,,,,,,,,
11005,,,,,,,,
11005,,,,,,,,
11012,,,,,,,,
11012,,,,,,,,
11012,,,,,,,,
11015,,,,,,,,
11015,,,,,,,,
11015,,,,,,,,
11022,,,,,,,,
11022,,,,,,,,
11022,,,,,,,,
11025,,,,,,,,
11025,,,,,,,,
11025,,,,,,,,
11032,,,,,,,,
11032,,,,,,,,
11032,,,,,,,,
11035,,,,,,,,
11035,,,,,,,,
11035,,,,,,,,
11042,,,,,,,,
11042,,,,,,,,
11042,,,,,,,,
11045,,,,,,,,
11045,,,,,,,,
11045,,,,,,,,
11052,,,,,,,,
11052,,,,,,,,
11052,,,,,,,,
11055,,,,,,,,
11055,,,,,,,,
11055,,,,,,,,
11062,,,,,,,,
11062,,,,,,,,
11062,,,,,,,,
11065,,,,,,,,
11065,,,,,,,,
11065,,,,,,,,
11072,,,,,,,,
11072,,,,,,,,
11072,,,,,,,,
11075,,,,,,,,
11075,,,,,,,,
11075,,,,,,,,
11082,,,,,,,,
11082,,,,,,,,
11082,,,,,,,,
11085,,,,,,,,
11085,,,,,,,,
11085,,,,,,,,
11092,,,,,,,,
11092,,,,,,,,
11092,,,,,,,,
11095,,,,,,,,
11095,,,,,,,,
11095,,,,,,,,
11102,,,,,,,,
11102,,,,,,,,
11102,,,,,,,,
11105,,,,,,,,
11105,,,,,,,,
11105,,,,,,,,
11112,,,,,,,,
11112,,,,,,,,
11112,,,,,,,,
11115,,,,,,,,
11115,,,,,,,,
11115,,,,,,,,
11122,,,,,,,,
11122,,,,,,,,
11122,,,,,,,,
11125,,,,,,,,
11125,,,,,,,,
11125,,,,,,,,
11132,,,,,,,,
11132,,,,,,,,
11132,,,,,,,,
11135,,,,,,,,
11135,,,,,,,,
11135,,,,,,,,
11142,,,,,,,,
11142,,,,,,,,
11142,,,,,,,,
11145,,,,,,,,
11145,,,,,,,,
11145,,,,,,,,
11152,,,,,,,,
11152,,,,,,,,
11152,,,,,,,,
11155,,,,,,,,
11155,,,,,,,,
11155,,,,,,,,
11162,,,,,,,,
11162,,,,,,,,
11162,,,,,,,,
11165,,,,,,,,
11165,,,,,,,,
11165,,,,,,,,
11172,,,,,,,,
11172,,,,,,,,
11172,,,,,,,,
11175,,,,,,,,
11175,,,,,,,,
11175,,,,,,,,
11182,,,,,,,,
11182,,,,,,,,
11182,,,,,,,,
11185,,,,,,,,
11185,,,,,,,,
11185,,,,,,,,
11192,,,,,,,,
11192,,,,,,,,
11192,,,,,,,,
11195,,,,,,,,
11195,,,,,,,,
11195,,,,,,,,
11202,,,,,,,,
11202,,,,,,,,
11202,,,,,,,,
11205,,,,,,,,
11205,,,,,,,,
11205,,,,,,,,
11212,,,,,,,,
11212,,,,,,,,
11212,,,,,,,,
11215,,,,,,,,
11215,,,,,,,,
11215,,,,,,,,
11222,,,,,,,,
11222,,,,,,,,
11222,,,,,,,,
11225,,,,,,,,
11225,,,,,,,,
11225,,,,,,,,
11232,,,,,,,,
11232,,,,,,,,
11232,,,,,,,,
11235,,,,,,,,
11235,,,,,,,,
11235,,,,,,,,
11242,,,,,,,,
11242,,,,,,,,
11242,,,,,,,,
11245,,,,,,,,
11245,,,,,,,,
11245,,,,,,,,
11252,,,,,,,,
11252,,,,,,,,
11252,,,,,,,,
11255,,,,,,,,
11255,,,,,,,,
11255,,,,,,,,
11262,,,,,,,,
11262,,,,,,,,
11262,,,,,,,,
11265,,,,,,,,
11265,,,,,,,,
11265,,,,,,,,
11272,,,,,,,,
11272,,,,,,,,
11272,,,,,,,,
11275,,,,,,,,
11275,,,,,,,,
11275,,,,,,,,
11282,,,,,,,,
11282,,,,,,,,
11282,,,,,,,,
11285,,,,,,,,
11285,,,,,,,,
11285,,,,,,,,
11292,,,,,,,,
11292,,,,,,,,
11292,,,,,,,,
11295,,,,,,,,
11295,,,,,,,,
11295,,,,,,,,
11302,,,,,,,,
11302,,,,,,,,
11302,,,,,,,,
11305,,,,,,,,
11305,,,,,,,,
11305,,,,,,,,
11312,,,,,,,,
11312,,,,,,,,
11312,,,,,,,,
11315,,,,,,,,
11315,,,,,,,,
11315,,,,,,,,
11322,,,,,,,,
11322,,,,,,,,
11322,,,,,,,,
11325,,,,,,,,
11325,,,,,,,,
11325,,,,,,,,
11332,,,,,,,,
11332,,,,,,,,
11332,,,,,,,,
11335,,,,,,,,
11335,,,,,,,,
11335,,,,,,,,
11342,,,,,,,,
11342,,,,,,,,
11342,,,,,,,,
11345,,,,,,,,
11345,,,,,,,,
11345,,,,,,,,
11352,,,,,,,,
11352,,,,,,,,
11352,,,,,,,,
11355,,,,,,,,
11355,,,,,,,,
11355,,,,,,,,
11362,,,,,,,,
11362,,,,,,,,
11362,,,,,,,,
11365,,,,,,,,
11365,,,,,,,,
11365,,,,,,,,
11372,,,,,,,,
11372,,,,,,,,
11372,,,,,,,,
11375,,,,,,,,
11375,,,,,,,,
11375,,,,,,,,
11382,,,,,,,,
11382,,,,,,,,
11382,,,,,,,,
11385,,,,,,,,
11385,,,,,,,,
11385,,,,,,,,
11392,,,,,,,,
11392,,,,,,,,
11392,,,,,,,,
11395,,,,,,,,
11395,,,,,,,,
11395,,,,,,,,
11402,,,,,,,,
11402,,,,,,,,
11402,,,,,,,,
11405,,,,,,,,
11405,,,,,,,,
11405,,,,,,,,
11412,,,,,,,,
11412,,,,,,,,
11412,,,,,,,,
11415,,,,,,,,
11415,,,,,,,,
11415,,,,,,,,
11422,,,,,,,,
11422,,,,,,,,
11422,,,,,,,,
11425,,,,,,,,
11425,,,,,,,,
11425,,,,,,,,
11432,,,,,,,,
11432,,,,,,,,
11432,,,,,,,,
11435,,,,,,,,
11435,,,,,,,,
11435,,,,,,,,
11442,,,,,,,,
11442,,,,,,,,
11442,,,,,,,,
11445,,,,,,,,
11445,,,,,,,,
11445,,,,,,,,
11452,,,,,,,,
11452,,,,,,,,
11452,,,,,,,,
11455,,,,,,,,
11455,,,,,,,,
11455,,,,,,,,
11462,,,,,,,,
11462,,,,,,,,
11462,,,,,,,,
11465,,,,,,,,
11465,,,,,,,,
11465,,,,,,,,
11472,,,,,,,,
11472,,,,,,,,
11472,,,,,,,,
11475,,,,,,,,
11475,,,,,,,,
11475,,,,,,,,
11482,,,,,,,,
11482,,,,,,,,
11482,,,,,,,,
11485,,,,,,,,
11485,,,,,,,,
11485,,,,,,,,
11492,,,,,,,,
11492,,,,,,,,
11492,,,,,,,,
11495,,,,,,,,
11495,,,,,,,,
11495,,,,,,,,
11502,,,,,,,,
11502,,,,,,,,
11502,,,,,,,,
11505,,,,,,,,
11505,,,,,,,,
11505,,,,,,,,
11512,,,,,,,,
11512,,,,,,,,
11512,,,,,,,,
11515,,,,,,,,
11515,,,,,,,,
11515,,,,,,,,
11522,,,,,,,,
11522,,,,,,,,
11522,,,,,,,,
11525,,,,,,,,
11525,,,,,,,,
11525,,,,,,,,
11532,,,,,,,,
11532,,,,,,,,
11532,,,,,,,,
11535,,,,,,,,
11535,,,,,,,,
11535,,,,,,,,
11542,,,,,,,,
11542,,,,,,,,
11542,,,,,,,,
11545,,,,,,,,
11545,,,,,,,,
11545,,,,,,,,
11552,,,,,,,,
11552,,,,,,,,
11552,,,,,,,,
11555,,,,,,,,
11555,,,,,,,,
11555,,,,,,,,
11562,,,,,,,,
11562,,,,,,,,
11562,,,,,,,,
11565,,,,,,,,
11565,,,,,,,,
11565,,,,,,,,
11572,,,,,,,,
11572,,,,,,,,
11572,,,,,,,,
11575,,,,,,,,
11575,,,,,,,,
11575,,,,,,,,
11582,,,,,,,,
11582,,,,,,,,
11582,,,,,,,,
11585,,,,,,,,
11585,,,,,,,,
11585,,,,,,,,
11592,,,,,,,,
11592,,,,,,,,
11592,,,,,,,,
11595,,,,,,,,
11595,,,,,,,,
11595,,,,,,,,
11602,,,,,,,,
11602,,,,,,,,
11602,,,,,,,,
11605,,,,,,,,
11605,,,,,,,,
11605,,,,,,,,
11612,,,,,,,,
11612,,,,,,,,
11612,,,,,,,,
11615,,,,,,,,
11615,,,,,,,,
11615,,,,,,,,
11622,,,,,,,,
11622,,,,,,,,
11622,,,,,,,,
11625,,,,,,,,
11625,,,,,,,,
11625,,,,,,,,
11632,,,,,,,,
11632,,,,,,,,
11632,,,,,,,,
11635,,,,,,,,
11635,,,,,,,,
11635,,,,,,,,
11642,,,,,,,,
11642,,,,,,,,
11642,,,,,,,,
11645,,,,,,,,
11645,,,,,,,,
11645,,,,,,,,
11652,,,,,,,,
11652,,,,,,,,
11652,,,,,,,,
11655,,,,,,,,
11655,,,,,,,,
11655,,,,,,,,
11662,,,,,,,,
11662,,,,,,,,
11662,,,,,,,,
11665,,,,,,,,
11665,,,,,,,,
11665,,,,,,,,
11672,,,,,,,,
11672,,,,,,,,
11672,,,,,,,,
11675,,,,,,,,
11675,,,,,,,,
11675,,,,,,,,
11682,,,,,,,,
11682,,,,,,,,
11682,,,,,,,,
11685,,,,,,,,
11685,,,,,,,,
11685,,,,,,,,
11692,,,,,,,,
11692,,,,,,,,
11692,,,,,,,,
11695,,,,,,,,
11695,,,,,,,,
11695,,,,,,,,
11702,,,,,,,,
11702,,,,,,,,
11702,,,,,,,,
11705,,,,,,,,
11705,,,,,,,,
11705,,,,,,,,
11712,,,,,,,,
11712,,,,,,,,
11712,,,,,,,,
11715,,,,,,,,
11715,,,,,,,,
11715,,,,,,,,
11722,,,,,,,,
11722,,,,,,,,
11722,,,,,,,,
11725,,,,,,,,
11725,,,,,,,,
11725,,,,,,,,
11732,,,,,,,,
11732,,,,,,,,
11732,,,,,,,,
11735,,,,,,,,
11735,,,,,,,,
11735,,,,,,,,
11742,,,,,,,,
11742,,,,,,,,
11742,,,,,,,,
11745,,,,,,,,
11745,,,,,,,,
11745,,,,,,,,
11752,,,,,,,,
11752,,,,,,,,
11752,,,,,,,,
11755,,,,,,,,
11755,,,,,,,,
11755,,,,,,,,
11762,,,,,,,,
11762,,,,,,,,
11762,,,,,,,,
11765,,,,,,,,
11765,,,,,,,,
11765,,,,,,,,
11772,,,,,,,,
11772,,,,,,,,
11772,,,,,,,,
11775,,,,,,,,
11775,,,,,,,,
11775,,,,,,,,
11782,,,,,,,,
11782,,,,,,,,
11782,,,,,,,,
11785,,,,,,,,
11785,,,,,,,,
11785,,,,,,,,
11792,,,,,,,,
11792,,,,,,,,
11792,,,,,,,,
11795,,,,,,,,
11795,,,,,,,,
11795,,,,,,,,
11802,,,,,,,,
11802,,,,,,,,
11802,,,,,,,,
11805,,,,,,,,
11805,,,,,,,,
11805,,,,,,,,
11812,,,,,,,,
11812,,,,,,,,
11812,,,,,,,,
11815,,,,,,,,
11815,,,,,,,,
11815,,,,,,,,
11822,,,,,,,,
11822,,,,,,,,
11822,,,,,,,,
11825,,,,,,,,
11825,,,,,,,,
11825,,,,,,,,
11832,,,,,,,,
11832,,,,,,,,
11832,,,,,,,,
11835,,,,,,,,
11835,,,,,,,,
11835,,,,,,,,
11842,,,,,,,,
11842,,,,,,,,
11842,,,,,,,,
11845,,,,,,,,
11845,,,,,,,,
11845,,,,,,,,
11852,,,,,,,,
11852,,,,,,,,
11852,,,,,,,,
11855,,,,,,,,
11855,,,,,,,,
11855,,,,,,,,
11862,,,,,,,,
11862,,,,,,,,
11862,,,,,,,,
11865,,,,,,,,
11865,,,,,,,,
11865,,,,,,,,
11872,,,,,,,,
11872,,,,,,,,
11872,,,,,,,,
11875,,,,,,,,
11875,,,,,,,,
11875,,,,,,,,
11882,,,,,,,,
11882,,,,,,,,
11882,,,,,,,,
11885,,,,,,,,
11885,,,,,,,,
11885,,,,,,,,
11892,,,,,,,,
11892,,,,,,,,
11892,,,,,,,,
11895,,,,,,,,
11895,,,,,,,,
11895,,,,,,,,
11902,,,,,,,,
11902,,,,,,,,
11902,,,,,,,,
11905,,,,,,,,
11905,,,,,,,,
11905,,,,,,,,
11912,,,,,,,,
11912,,,,,,,,
11912,,,,,,,,
11915,,,,,,,,
11915,,,,,,,,
11915,,,,,,,,
11922,,,,,,,,
11922,,,,,,,,
11922,,,,,,,,
11925,,,,,,,,
11925,,,,,,,,
11925,,,,,,,,
11932,,,,,,,,
11932,,,,,,,,
11932,,,,,,,,
11935,,,,,,,,
11935,,,,,,,,
11935,,,,,,,,
11942,,,,,,,,
11942,,,,,,,,
11942,,,,,,,,
11945,,,,,,,,
11945,,,,,,,,
11945,,,,,,,,
11952,,,,,,,,
11952,,,,,,,,
11952,,,,,,,,
11955,,,,,,,,
11955,,,,,,,,
11955,,,,,,,,
11962,,,,,,,,
11962,,,,,,,,
11962,,,,,,,,
11965,,,,,,,,
11965,,,,,,,,
11965,,,,,,,,
11972,,,,,,,,
11972,,,,,,,,
11972,,,,,,,,
11975,,,,,,,,
11975,,,,,,,,
11975,,,,,,,,
11982,,,,,,,,
11982,,,,,,,,
11982,,,,,,,,
11985,,,,,,,,
11985,,,,,,,,
11985,,,,,,,,
11992,,,,,,,,
11992,,,,,,,,
11992,,,,,,,,
11995,,,,,,,,
11995,,,,,,,,
11995,,,,,,,,
12002,,,,,,,,
12002,,,,,,,,
12002,,,,,,,,
12005,,,,,,,,
12005,,,,,,,,
12005,,,,,,,,
12012,,,,,,,,
12012,,,,,,,,
12012,,,,,,,,
12015,,,,,,,,
12015,,,,,,,,
12015,,,,,,,,
12022,,,,,,,,
12022,,,,,,,,
12022,,,,,,,,
12025,,,,,,,,
12025,,,,,,,,
12025,,,,,,,,
12032,,,,,,,,
12032,,,,,,,,
12032,,,,,,,,
12035,,,,,,,,
12035,,,,,,,,
12035,,,,,,,,
12042,,,,,,,,
12042,,,,,,,,
12042,,,,,,,,
12045,,,,,,,,
12045,,,,,,,,
12045,,,,,,,,
12052,,,,,,,,
12052,,,,,,,,
12052,,,,,,,,
12055,,,,,,,,
12055,,,,,,,,
12055,,,,,,,,
12062,,,,,,,,
12062,,,,,,,,
12062,,,,,,,,
12065,,,,,,,,
12065,,,,,,,,
12065,,,,,,,,
12072,,,,,,,,
12072,,,,,,,,
12072,,,,,,,,
12075,,,,,,,,
12075,,,,,,,,
12075,,,,,,,,
12082,,,,,,,,
12082,,,,,,,,
12082,,,,,,,,
12085,,,,,,,,
12085,,,,,,,,
12085,,,,,,,,
12092,,,,,,,,
12092,,,,,,,,
12092,,,,,,,,
12095,,,,,,,,
12095,,,,,,,,
12095,,,,,,,,
12102,,,,,,,,
12102,,,,,,,,
12102,,,,,,,,
12105,,,,,,,,
12105,,,,,,,,
12105,,,,,,,,
12112,,,,,,,,
12112,,,,,,,,
12112,,,,,,,,
12115,,,,,,,,
12115,,,,,,,,
12115,,,,,,,,
12122,,,,,,,,
12122,,,,,,,,
12122,,,,,,,,
12125,,,,,,,,
12125,,,,,,,,
12125,,,,,,,,
12132,,,,,,,,
12132,,,,,,,,
12132,,,,,,,,
12135,,,,,,,,
12135,,,,,,,,
12135,,,,,,,,
12142,,,,,,,,
12142,,,,,,,,
12142,,,,,,,,
